episode_id,source,modality,prompt_condition,condition,model,hmm_group_true,hmm_group_scored_by,length,mean_loglik_per_step
human__k1-f4pc8r3d_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,102,-2.142718290898508
human__k1-f4pc8r3d_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,102,-2.047418684482288
human__k1-f4pc8r3d_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,102,-1.7546969695417352
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,human,152,-1.110789847373196
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,152,-3.3289516480346095
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,152,-3.792575376968205
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,152,-1.8278589203528115
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,152,-2.0773220980924476
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,152,-2.367953289931068
human__k1-f5cxv3ih_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,152,-1.98574486136414
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,human,229,-1.2893442692014299
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,229,-3.2062554980910782
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,229,-4.3157913143337945
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,229,-2.24670656961535
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,229,-2.6817321802582015
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,229,-2.04291067680482
human__k1-f5m9gdjy_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,229,-2.1479010423936304
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,human,126,-0.9349945006310465
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,126,-4.47308544546163
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,126,-4.929464997992604
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,126,-1.520089277582883
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,126,-1.3776525344492374
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,126,-2.6512038052849727
human__k1-fcu4bpjs_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,126,-2.2298771384140332
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,human,78,-1.3206047204769618
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,78,-3.1638228358022458
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,78,-3.8925682837061086
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,78,-2.1210403286897335
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,78,-2.621323364854692
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,78,-2.365987833507194
human__k1-g69gsa77_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,78,-2.360153171682733
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,human,77,-1.721703261059551
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,77,-3.447236809251545
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,77,-4.332859758064104
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,77,-2.1524018664331734
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,77,-3.5404079751853734
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,77,-2.4306575588779924
human__k1-gak3udqp_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,77,-2.563542468561472
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,human,59,-1.495681498022405
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,59,-3.4834580438634153
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,59,-4.310843386041646
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,59,-2.167387539787268
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,59,-2.593432218680649
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,59,-2.3492997140289518
human__k1-gsck6mfh_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,59,-2.2489124937934277
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,human,93,-1.1936763218264335
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,93,-4.008355462619383
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,93,-4.5207561142181305
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,93,-1.9417444089852616
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,93,-2.5785014932703927
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,93,-2.3921990467894227
human__k1-h68szyda_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,93,-2.093049673575742
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,human,34,-1.2187406280846598
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,34,-2.211095030458226
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,34,-2.696784988976465
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,34,-1.9764889578670672
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,34,-2.076849593118177
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,34,-2.8447496116950908
human__k1-hxf2dkio_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,34,-1.639605745665877
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,human,28,-1.7888470599324384
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,28,-3.3113179478217134
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,28,-3.6703561418976896
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,28,-2.308975017572027
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,28,-3.3017234413275913
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,28,-2.1002354689995464
human__k1-ik93ja9j_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,28,-1.7824491869886003
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,human,31,-1.0506416229442057
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,31,-3.0730103623534126
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,31,-4.008864855076048
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,31,-1.395187383865124
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,31,-1.211928726341412
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,31,-2.959931605132502
human__k1-ipoaq6dm_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,31,-2.2155709742732657
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,human,53,-1.451304553758196
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,53,-2.8938497610902463
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,53,-3.4368850755502747
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,53,-2.1279174700264796
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,53,-2.7721445672830076
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,53,-2.0218443395951393
human__k1-j35wegzc_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,53,-2.302159053074615
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,human,72,-1.413547398903634
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,72,-2.983197380563996
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,72,-3.324329308967199
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,72,-1.861029323752471
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,72,-2.9225726151372005
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,72,-2.3916385650910335
human__k1-j44bm5u5_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,72,-2.11954131626806
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,human,40,-1.4739045646000604
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,40,-3.0118108435919555
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,40,-4.2110074018394545
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,40,-1.9602537006690721
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,40,-3.445355850041487
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,40,-2.299311399539441
human__k1-jxxtsxb4_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,40,-1.9819074728612738
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,human,47,-2.1077389662294546
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,47,-2.796405003280244
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,47,-3.352819513427472
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,47,-2.6768543287235724
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,47,-3.3938511851913917
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,47,-2.1550168129350142
human__k1-k2ejoroe_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,47,-2.0285505268965633
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,human,74,-1.210289503648473
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,74,-2.7319462298878814
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,74,-3.287839099629055
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,74,-2.2040494869777927
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,74,-2.3761797578557853
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,74,-2.1071280355225586
human__k1-kewr99xr_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,74,-1.8918461748314874
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,human,94,-1.418374539034546
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,94,-2.7573329667368647
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,94,-3.09205894095771
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,94,-1.8984691429938505
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,94,-2.119903957786961
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,94,-2.559058033533361
human__k1-khkmskrb_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,94,-1.9160351358658243
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,human,128,-1.0512531347120249
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,128,-2.601356496711735
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,128,-3.0665993334921775
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,128,-1.8399273246544932
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,128,-2.116836538473621
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,128,-1.9065478618041263
human__k1-koxiis8d_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,128,-1.8312878166319428
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,human,40,-2.10280082756286
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,40,-2.7526219695340526
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,40,-3.375954597739588
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,40,-2.326555304822006
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,40,-3.3343827471028376
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,40,-2.4000855895104296
human__k1-n7d48xur_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,40,-2.2957302001136792
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,human,71,-1.185304884792665
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,71,-2.27814977217437
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,71,-3.045722361316034
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,71,-2.1677195269063487
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,71,-2.3101496137739344
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,71,-1.9972297780820236
human__k1-nyupgx4w_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,71,-1.6552313474119669
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,human,66,-0.9216598762328223
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,66,-2.2971296955926386
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,66,-2.2679129146773658
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,66,-1.3932050605220918
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,66,-1.7209273964025944
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,66,-2.051184211644137
human__k1-o65rmutz_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,66,-1.8064817036677556
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,human,48,-1.2274287379223938
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,48,-3.207695832000084
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,48,-3.5110902141085756
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,48,-1.704843211695777
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,48,-2.3449578314898587
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,48,-2.4852391517579986
human__k1-o9wjcmsf_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,48,-2.2670768123774323
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,human,63,-0.9017637317302182
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,63,-4.370571785763358
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,63,-4.638223856099038
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,63,-1.2913018040574167
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,63,-1.0644683552302177
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,63,-3.008530804917217
human__k1-oas8g9fo_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,63,-2.464730084436714
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,human,42,-1.123179480986204
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,42,-3.325365115652523
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,42,-4.0450175941733715
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,42,-1.7314770799700985
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,42,-2.3503288820613197
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,42,-2.5287067393572036
human__k1-oc7xo23m_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,42,-2.522895524012273
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,human,64,-1.2750660022700586
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__chart_only,64,-4.374117046328521
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,qwen25_vl_3b__simulation_only,64,-5.046397898126831
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__chart_only,64,-1.9053375632878191
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,qwen25_vl_7b__simulation_only,64,-2.102735190428221
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,qwen35_4b__text_only,64,-2.672012074780462
human__k1-oe26stt9_sim1.pkl,human,human,human,human,human,human,qwen35_9b__text_only,64,-2.9019592121540985
human__k1-og9iomhk_sim1.pkl,human,human,human,human,human,human,human,141,-1.3832905548810903
